332.5549228,215.7743609,394.0557416,361.9843268,348.1054573,396.4311078,391.354285,241.6448162,230.5023803,278.1973592,inf,inf,inf,inf,inf
300.8074248,160.0772845,300.8074248,279.3001796,184.8733796,286.7084437,280.6660473,288.0502362,175.5856486,176.7462537,inf,inf,inf,inf,inf
524.945,504.1832,405.0323,562.0076,378.7321,405.0308,524.9452,378.7311,inf,inf,inf,inf,inf,inf,inf
310.3328,302.0115,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
366.0600108,237.038873,352.1520325,358.9104331,349.9621924,255.6219825,345.1107525,331.3513307,324.9839175,255.6219825,inf,inf,inf,inf,inf
73.67705,66.34485,73.68,67.76,73.6771,87.5186,87.83981,93.7549,67.75588,73.67701,67.75589,66.34485,inf,inf,inf
339.59342,236.26182,339.59352,384.24554,388.07217,380.3108,332.53838,311.47503,332.53828,287.56047,inf,inf,inf,inf,inf
219.6975394,102.0198109,236.7701982,230.4004061,278.918908,159.1567339,203.5265266,155.3010929,149.3920746,106.1567045,inf,inf,inf,inf,inf
121.7775009,57.74926926,89.67465457,82.420109,92.08882589,76.283271,118.5054359,90.6333524,81.50836747,77.23930959,85.81078689,57.69949751,64.07149451,80.65008109,52.05817407
7.177143965,7.211277811,7.080943868,7.135339456,7.294520424,7.614542822,7.759764745,7.067748661,7.330628828,7.19713153,7.75126626,7.065215162,6.965650214,7.118369047,6.988404187
20.72968,16.68918,16.22181,15.10921,19.47728,19.50028,18.19078,17.39904,22.10971,19.3485,16.17802,20.78096,14.95607,18.03545,13.84184
29.68612607,27.94463681,22.24254332,22.65972914,17.44952291,20.4810514,20.56245402,24.26726436,26.98451494,30.66836648,21.78591137,25.17857832,24.81772279,19.67402601,29.37394966
12.49311,10.85278,9.190733,9.209176,11.76866,10.33042,10.64719,10.05024,11.01758,12.27661,9.862072,9.862684,10.81979,9.6695,9.389181
32.64991699,28.41696218,32.73245993,24.63804452,28.66773711,24.3583679,27.03766081,30.19301999,32.26723428,26.08858434,30.08041149,28.44355656,28.04360354,25.88993118,30.39857389
21.29292809,22.35114159,18.92184664,24.54434229,21.01559879,17.6068959,19.59807589,19.87760456,19.19267897,17.87642811,18.28825834,16.94378082,16.34861919,15.13248876,23.77473971
21.85645466,18.32117591,19.29625781,19.91367234,15.79219957,19.25407399,16.88223682,20.9285622,19.02322465,18.04838779,21.73601879,20.78399716,15.45817858,23.7358018,16.48754627
48.56519499,42.82321524,46.07493117,35.66262483,33.9572195,35.52073305,38.72439769,44.65950665,47.95161785,40.80947005,37.08064685,40.18319359,44.0529807,35.30513424,38.30081629
70.06653,35.74188,70.06878,63.60174,38.24415,62.3983,37.8808,62.30574,36.22705,35.88218,inf,inf,inf,inf,inf
65.38547097,62.72612999,64.53394397,65.13875939,64.76175397,65.32777285,66.82863663,67.70117181,63.87011049,67.88804715,59.14442575,61.5393839,60.91097105,63.00458571,62.51408606
76.51507114,28.05322742,76.51507114,60.3205559,78.10206068,80.01540959,71.23089838,50.53434729,50.53434729,46.83890772,inf,inf,inf,inf,inf
56.15973,35.92679,57.53785,55.26146,49.56218,46.58249,53.90774,48.26984,45.29772,39.09382,inf,inf,inf,inf,inf
48.75487495,21.71879432,48.75487495,63.47482368,62.52239947,57.39329787,65.06474443,63.93468732,36.46350979,33.9665759,inf,inf,inf,inf,inf
128.071811,105.1851568,127.2165916,109.8880937,140.7532011,118.183441,96.74657096,76.09194169,76.39159795,97.2200323,inf,inf,inf,inf,inf
10.36021,9.758741,7.915506,5.634742,5.466712,7.295301,8.389405,7.435823,12.53672,10.74232,7.784041,5.313082,8.022535,6.995231,5.136436
30.11679253,26.92900339,30.62874812,23.01786201,25.68806842,23.50424063,19.31369395,21.97257357,19.78395942,26.44270467,29.01972974,inf,inf,inf,inf
25.98942368,23.32505189,24.06872269,27.75871749,27.31429802,27.96601557,27.55057808,24.99292242,29.36042933,25.18393714,29.57718354,23.64869027,23.13419612,24.57683177,23.8313231
199.4395,139.5802,199.4395,172.2867,209.9169,150.6238,186.7281,160.5327,150.6238,186.728,inf,inf,inf,inf,inf
181.8104906,141.8463398,181.3749003,171.915721,199.9170383,148.0856512,175.0873857,165.2470367,147.7027886,174.7578012,inf,inf,inf,inf,inf
81.4522,65.38504,81.4522,83.36575,82.95851,73.45485,73.12283,74.95829,73.45485,73.12279,inf,inf,inf,inf,inf
14.43082,13.88233,6.322447,10.2577,6.24995,6.205782,6.657274,9.544915,14.34382,14.15583,14.19314,9.471807,9.348139,9.250267,14.09264
22.03973447,35.20955497,70.54832517,66.34318223,30.46453879,25.99252225,inf,inf,inf,inf,inf,inf,inf,inf,inf
