32558.22,330657.4,78139.73,68108.46,137907.4,92083.26,100666.7,170465.7,124641.5,229990.7,inf,inf,inf,inf,inf
27306.72,225311.14,65536.128,24518.4,29061.5,122880.24,10662.32,13250,80886.62,89777.96,inf,inf,inf,inf,inf
197296.4612,372752.9876,174122.9577,259228.8135,157570.4552,356200.4851,275781.3159,474411.3459,497584.8493,298954.8194,inf,inf,inf,inf,inf
5637.820089,21538,29442,41087,45495,37573,32927,13785,8160.415,13530.76821,21691.1829,33194,25034,29698,37602
6788,42354.63092,16290.1044,26094.59993,19307.05611,35597.16128,52159.12569,45371.58187,61661.68703,32852.06957,26064.52575,inf,inf,inf,inf
11928.91699,88189.80341,79217.93442,58566.36702,71027.29617,63799.95727,76260.88642,15667.19574,3738.278746,20900.78598,8971.86899,70495.28401,82956.21316,66757.00526,75728.87425
45495,258349.6,109188,78214.62,134640,123709.6,180135,212854.6,187402.6,243828,inf,inf,inf,inf,inf
166915.4161,540906.7577,241063.5843,293746.1969,308150.0223,346709.1742,361112.9996,487943.7804,420857.3425,435261.1678,inf,inf,inf,inf,inf
21960,157359.1,52704,54879.06,80520,76839.06,102480,135399.1,107583.1,133224,inf,inf,inf,inf,inf
37831.45,146182.5,357363.4,275629.1,411408.3,412750.4,410327.4,119565.7,81734.28,90795.47,93218.45,172529.8,174952.7,227916.8,137121.3
285438.1,48034.2,216153.9,21250,264188.1,69284.2,inf,inf,inf,inf,inf,inf,inf,inf,inf
