2.802618145,6.337896896,5.362815,4.745400468,8.866873235,5.40499882,7.776835984,3.730510609,5.635848154,6.610685021,2.923054019,3.875075645,9.200894228,0.9232710043,8.171526537
3.399997915,9.141977669,5.89026174,16.30256808,18.0079734,16.44445986,13.24079521,7.305686257,4.01357506,11.15572286,14.88454605,11.78199932,7.912212205,16.66005867,13.66437661
1.35267,35.67732,1.35042,7.81746,33.17505,9.0209,33.5384,9.11346,35.19215,35.53702,inf,inf,inf,inf,inf
4.107322359,6.766663337,4.958849358,4.354033946,4.731039359,4.165020478,2.664156702,1.791621518,5.62268284,1.604746178,10.34836758,7.953409428,8.581822284,6.488207625,6.978707272
11.08852228,59.550366,11.08852228,27.28303751,9.501532737,7.588183821,16.37269504,37.06924613,37.06924613,40.7646857,inf,inf,inf,inf,inf
1.37256,21.6055,-0.00556,2.27083,7.97011,10.9498,3.62455,9.26245,12.23457,18.43847,inf,inf,inf,inf,inf
21.35037642,48.38645705,21.35037642,6.630427689,7.582851899,12.7119535,5.040506934,6.17056405,33.64174158,36.13867547,inf,inf,inf,inf,inf
33.82424335,56.71089758,34.67946282,52.00796071,21.14285333,43.71261339,65.14948343,85.8041127,85.50445644,64.6760221,inf,inf,inf,inf,inf
5.36839,5.969859,7.813094,10.093858,10.261888,8.433299,7.339195,8.292777,3.19188,4.98628,7.944559,10.415518,7.706065,8.733369,10.592164
2.62176316,5.8095523,2.109807568,9.720693677,7.050487268,9.234315057,13.42486174,10.76598212,12.95459628,6.29585102,3.718825948,inf,inf,inf,inf
4.53076061,7.195132405,6.451461597,2.761466806,3.205886275,2.554168724,2.96960621,5.527261873,1.159754962,5.336247148,0.9430007493,6.871494024,7.385988174,5.943352519,6.688861188
23.5777,83.437,23.5777,50.7305,13.1003,72.3934,36.2891,62.4845,72.3934,36.2892,inf,inf,inf,inf,inf
55.36704316,95.33119391,55.80263345,65.26181271,37.26049542,89.0918825,62.09014801,71.93049707,89.47474519,62.41973259,inf,inf,inf,inf,inf
10.16263,26.22979,10.16263,8.24908,8.65632,18.15998,18.492,16.65654,18.15998,18.49204,inf,inf,inf,inf,inf
5.42196,5.97045,13.530333,9.59508,13.60283,13.646998,13.195506,10.307865,5.50896,5.69695,5.65964,10.380973,10.504641,10.602513,5.76014
54.82803847,41.65821797,6.319447768,10.52459071,46.40323416,50.87525069,inf,inf,inf,inf,inf,inf,inf,inf,inf
